trade_time,nav,cash,position_val,num_positions
2026-03-18 13:45:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-18 14:00:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-18 14:15:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-18 14:30:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-18 14:45:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-18 15:00:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-19 09:30:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-19 09:45:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-19 10:00:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-19 10:15:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-19 10:30:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-19 10:45:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-19 11:00:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-19 11:15:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-19 11:30:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-19 13:00:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-19 13:15:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-19 13:30:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-19 13:45:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-19 14:00:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-19 14:15:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-19 14:30:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-19 14:45:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-19 15:00:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-20 09:30:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-20 09:45:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-20 10:00:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-20 10:15:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-20 10:30:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-20 10:45:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-20 11:00:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-20 11:15:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-20 11:30:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-20 13:00:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-20 13:15:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-20 13:30:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-20 13:45:00,9900.915918999883,9900.915918999883,0.0,0
