trade_date,Config_0_Baseline,Config_1_TCC,Config_2_GBDT_OOS,Config_4b_3Tier_Timing,Config_5_Portfolio_80_20,511380_CB_ETF_Benchmark
2024-07-30,0.8894968347329805,0.8863691281451006,0.9078932896351004,0.9365800917695993,0.9873160183539199,0.9699268738574042
2024-07-31,0.9084175224229806,0.8972403528151006,0.9262391312651004,0.9373406717695995,0.98746813435392,0.9830895795246802
2024-08-01,0.9074580316429807,0.8963013126251006,0.9242584667351004,0.9372103376295994,0.9874420675259199,0.9810786106032908
2024-08-02,0.9034224552229805,0.8925916201451006,0.9182295518851005,0.9367459782295994,0.9873491956459199,0.976965265082267
2024-08-05,0.8885063525129806,0.8834316244851006,0.9069137418851002,0.9363217682295993,0.9872643536459199,0.9688299817184645
2024-08-06,0.8912248150729805,0.8876211875851007,0.9098969271851003,0.9365587982295994,0.98731175964592,0.970292504570384
2024-08-07,0.8932833177129806,0.8878796446351006,0.9120455386851002,0.9366057688395993,0.98732115376792,0.9724862888482633
2024-08-08,0.8922543167129805,0.8872445729951007,0.9106174596551004,0.9363785288395994,0.9872757057679199,0.9715722120658136
2024-08-09,0.8887256640929806,0.8839680469651007,0.9099249596551003,0.9364336388395994,0.9872867277679199,0.9706581352833639
2024-08-12,0.8857942457229807,0.8807975530651008,0.9074786649651003,0.9361919288395993,0.9872383857679199,0.9654478976234003
2024-08-13,0.8845531586429808,0.8816189420751007,0.9076485429051002,0.9362935588395994,0.9872587117679199,0.9638939670932358
2024-08-14,0.8774800586429808,0.8768295257751008,0.8999623145751003,0.9360028888395995,0.9872005777679199,0.9596892138939672
2024-08-15,0.8722139654029807,0.8726493027751008,0.8962048245751002,0.9356712688395993,0.98713425376792,0.9569469835466179
2024-08-16,0.8548709454029808,0.8561171799351008,0.8728248367551004,0.9350362688395993,0.98700725376792,0.9478062157221206
2024-08-19,0.8522537092429807,0.8549168517351007,0.8729734794551005,0.9349001648395995,0.9869800329679199,0.9527422303473492
2024-08-20,0.8348790678729807,0.8431101843651007,0.8634165173351004,0.9347396606095995,0.9869479321219199,0.9436928702010969
2024-08-21,0.8329198039329806,0.8476701012651008,0.8643153958551004,0.9345374406095994,0.98690748812192,0.9429616087751372
2024-08-22,0.827617995452981,0.8471501407251009,0.8592829768551004,0.9343521676095995,0.9868704335219199,0.9373857404021939
2024-08-23,0.8227722217129808,0.8473180895251008,0.8613144190751004,0.9347768776095995,0.9869553755219199,0.9395795246800731
2024-08-26,0.8374383578529808,0.8578661644251009,0.8739713876751005,0.9353772801295996,0.98707545602592,0.9459780621572212
2024-08-27,0.828362607402981,0.8508670225551008,0.8635707999551004,0.9350574458895995,0.9870114891779199,0.9446983546617918
2024-08-28,0.8324850366529808,0.8510683437451008,0.8665532199551004,0.9349206658895994,0.9869841331779199,0.9440585009140767
2024-08-29,0.8443341728329807,0.8582509966451006,0.8757242744351004,0.9358288183495995,0.9871657636699199,0.9502742230347351
2024-08-30,0.8511349382029809,0.8638811673451008,0.8837624490351004,0.9360062928095995,0.98720125856192,0.9596892138939672
2024-09-02,0.8441040808529808,0.8574636008651008,0.8772095259851005,0.9293558586795996,0.98587117173592,0.9519195612431445
2024-09-03,0.844219316352981,0.8584091102651008,0.8779800182851004,0.9300532060195996,0.98601064120392,0.9523765996343694
2024-09-04,0.8414006018029809,0.8556406976651009,0.8817776112851005,0.9339156840195996,0.9867831368039199,0.9524680073126143
2024-09-05,0.8492735071129809,0.8605813930651007,0.8861018114651006,0.9383134751495996,0.98766269502992,0.959872029250457
2024-09-06,0.8427634964529809,0.8530872690651009,0.8804661694251006,0.9323106720095996,0.98646213440192,0.9553016453382085
2024-09-09,0.8381370238129809,0.847857546355101,0.8784979694251005,0.9306007920095996,0.9861201584019199,0.9489031078610604
2024-09-10,0.834356918612981,0.8424246712951008,0.8762817709251004,0.9283252368295997,0.98566504736592,0.946435100548446
2024-09-11,0.832166757632981,0.839938955745101,0.8740363609251004,0.9259493518295996,0.98518987036592,0.9427787934186472
2024-09-12,0.828087142582981,0.8368156645051009,0.8705525736451004,0.9222256614995996,0.9844451322999199,0.9425045703839123
2024-09-13,0.8242914400829809,0.8328088586351009,0.8645957136451005,0.9158958214995997,0.98317916429992,0.9405850091407678
2024-09-18,0.8199412740029809,0.828249839095101,0.8580687171451006,0.9155434973695996,0.98310869947392,0.9362888482632542
2024-09-19,0.829204866452981,0.833913255595101,0.8667240680451005,0.9158926359295997,0.98317852718592,0.9429616087751372
2024-09-20,0.824263720632981,0.828070149155101,0.8626297336251004,0.9153699933295996,0.9830739986659199,0.9394881170018282
2024-09-23,0.8269129426329811,0.826814863155101,0.8612739955351006,0.9153053102895997,0.98306106205792,0.9372943327239488
2024-09-24,0.8491029852229812,0.850528036155101,0.8833789325351006,0.9163058654695997,0.98326117309392,0.9629798903107861
2024-09-25,0.862367541462981,0.858771271095101,0.8895865756851005,0.9172722073995996,0.98345444147992,0.9630712979890311
2024-09-26,0.8780401977529811,0.8694183761451012,0.8989484691151008,0.9269749105295998,0.98539498210592,0.9814442413162706
2024-09-27,0.9055998988829812,0.8824205146851011,0.9181284484151006,0.9468619087895997,0.98937238175792,1.0082266910420474
2024-09-30,0.9427796670829813,0.9092435326851012,0.9481549759851005,0.9778623162995997,0.99557246325992,1.0258683729433273
2024-10-08,0.9912573394029811,0.9363249326851012,0.9937593294651007,1.0250058322295998,1.00500116644592,1.0393967093235832
2024-10-09,0.9476337118529813,0.8927943799151011,0.9460967198651006,0.9757113543095999,0.99514227086192,0.9928702010968922
2024-10-10,0.9513251999929813,0.8985016800951012,0.9448240022851006,0.9744232726495999,0.99488465452992,0.9928702010968922
2024-10-11,0.9482477536529812,0.881817808485101,0.9245853175751008,0.9535489146295998,0.99070978292592,0.9806215722120658
2024-10-14,0.9689307536529812,0.8938371215851013,0.9432239486951007,0.9727661945495998,0.99455323890992,0.9983546617915906
2024-10-15,0.9651395275629813,0.8937284407951014,0.9449660168351007,0.9745261307195999,0.9949052261439201,0.996526508226691
2024-10-16,0.9665557059629813,0.8969530591051013,0.9460500970351008,0.9756495554195999,0.99512991108392,1.0016453382084096
2024-10-17,0.9657553169629813,0.8970503997251015,0.9487431170351007,0.9784556654195997,0.99569113308392,1.0009140767824498
2024-10-18,0.9769192823399813,0.9056571015201014,0.9629975384051006,0.9932060557796,0.9986412111559201,1.0124314442413163
2024-10-21,0.9914485523399812,0.9177965665201014,0.9735057484051007,1.0040556207795999,1.00081112415592,1.0171846435100549
2024-10-22,0.9924182669799813,0.9227148705401015,0.9769415665351007,1.0076282906896,1.0015256581379202,1.019926873857404
2024-10-23,0.9976493460799812,0.9193596388401014,0.9768889370951007,1.0075666012896,1.00151332025792,1.0229433272394883
2024-10-24,0.9901756199599812,0.9124530995501013,0.965916270595101,0.9962600628695999,0.99925201257392,1.0120658135283362
2024-10-25,1.0093415211999814,0.9215996093001015,0.9790905005951008,1.0098532728696,1.00197065457392,1.0214808043875687
2024-10-28,1.0176412923799814,0.9317568776601014,0.9868824397551007,1.0178937520095996,1.00357875040192,1.0262340036563071
2024-10-29,1.0068645723799814,0.9255337288401015,0.9755276754151009,1.0061508645795998,1.00123017291592,1.0178244972577697
2024-10-30,0.9967943343799812,0.9214172981401016,0.9706962658351009,1.0011724321695998,1.00023448643392,1.0177330895795247
2024-10-31,1.0069070543799814,0.9261631603201018,0.9803480265751007,1.0110783202695999,1.00221566405392,1.0177330895795247
2024-11-01,0.9979834227399814,0.9190177562601017,0.970049988725101,1.0004817363495997,1.00009634726992,1.0159049360146253
2024-11-04,1.0065213099699815,0.9235943899601016,0.9768262973651008,1.0074773216296,1.0014954643259202,1.0223948811700183
2024-11-05,1.0159667503699814,0.9345312742101018,0.9884846081451009,1.0195366468396,1.0039073293679202,1.0317184643510056
2024-11-06,1.0160809867699814,0.9317414846901017,0.9878688501451008,1.0189055368396,1.0037811073679201,1.0309872029250458
2024-11-07,1.0295454623799816,0.9435461521901016,0.997866398805101,1.0292575492896,1.0058515098579202,1.0410420475319926
2024-11-08,1.0296936137999815,0.9388319099901018,0.9990055807851009,1.0304366311996,1.0060873262399201,1.037111517367459
2024-11-11,1.0419730780499814,0.9506530188101018,1.0095789070251011,1.0413228689896001,1.0082645737979201,1.0487202925045704
2024-11-12,1.0346469967999816,0.9458333450201017,1.0022433371251007,1.0337616647896002,1.00675233295792,1.0448811700182814
2024-11-13,1.0324572519499817,0.9432176778201018,0.9986997037651011,1.0300973569496,1.00601947138992,1.0446983546617916
2024-11-14,1.0144229142699817,0.9290294985001017,0.9831398528651009,1.0140300271996001,1.0028060054399202,1.034095063985375
2024-11-15,1.0072726341699818,0.9233822946601019,0.9741760470051009,1.0047653242596002,1.00095306485192,1.0280621572212065
2024-11-18,1.0052536724599817,0.9119551664401018,0.9599961648651011,0.9901170450996,0.99802340901992,1.023948811700183
2024-11-19,1.0131783937299816,0.9207101664401018,0.9740532508851011,0.9929632191296001,0.9985926438259201,1.029890310786106
2024-11-20,1.0206687362399818,0.9321642530401019,0.9852480407651011,0.9982410922796001,0.9996482184559201,1.0353747714808044
2024-11-21,1.0236620095799818,0.9360875686801018,0.986006741625101,0.9981897276396001,0.9996379455279201,1.036654478976234
2024-11-22,1.0022453991899818,0.9260089772401019,0.9796346816251011,0.9925903776396002,0.9985180755279202,1.0292504570383914
2024-11-25,1.0125640628192718,0.9301477363101021,0.9884041636251011,0.9999863081396001,0.99999726162792,1.027605118829982
2024-11-26,1.0089946469992719,0.9295322956501019,0.9857164807351013,0.9988109547296,0.99976219094592,1.027605118829982
2024-11-27,1.017085182769272,0.9356933774001019,0.9906674628751011,1.0002473726896,1.00004947453792,1.0360146252285192
2024-11-28,1.0219120199692722,0.9485502618501018,0.9956926917551012,1.0014870553396,1.0002974110679201,1.0364716636197442
2024-11-29,1.0350171993392718,0.953467519570102,1.0050311017551012,1.0040780553396,1.00081561106792,1.0428702010968922
2024-12-02,1.044310353129272,0.9625252005601019,1.0108632320751012,1.0073295891696001,1.00146591783392,1.0487202925045704
2024-12-03,1.043936171509272,0.9628088074601019,1.0171209047751013,1.0132029118696,1.0026405823739202,1.04981718464351
2024-12-04,1.031963511849272,0.9513906994801021,1.0086370277751013,1.0065047748696,1.00130095497392,1.0440585009140768
2024-12-05,1.0390750790792722,0.9579072663301019,1.0136429759351013,1.0101926030296,1.0020385206059201,1.0477148080438756
2024-12-06,1.052310197079272,0.9655119250901021,1.0187575145551013,1.0140159716496,1.00280319432992,1.056946983546618
2024-12-09,1.048940365979272,0.9642684732901021,1.0163377515551013,1.0120570486496,1.0024114097299202,1.0577696526508227
2024-12-10,1.057533111299272,0.968686053650102,1.0231943183551013,1.0173719654496,1.0034743930899201,1.0673674588665447
2024-12-11,1.0737829623950321,0.9814299396336218,1.0318906423913015,1.0249046871486402,1.004980937429728,1.073765996343693
2024-12-12,1.0798274874150322,0.985189473193622,1.0437948500813015,1.0345382520586401,1.006907650411728,1.0819926873857404
2024-12-13,1.069303436415032,0.9777721647536222,1.0319255653813015,1.0247651723886402,1.0049530344777282,1.0759597806215724
2024-12-16,1.0596670772150323,0.9691440376836221,1.0213378787813014,1.0160481957886403,1.003209639157728,1.0656307129798903
2024-12-17,1.0411892710150321,0.9557899939636222,1.0034124072713013,1.0009016303286402,1.000180326065728,1.059963436928702
2024-12-18,1.0533759531223121,0.9587291143136222,1.0087144921313014,1.0009464304386404,1.0001892860877282,1.0632541133455211
2024-12-19,1.0531094639523122,0.9573995991636224,1.0063607086313013,0.9983191454386404,0.9996638290877281,1.0609689213893967
